columnR1 columnR2 columnR3 columnR4 columnR5 roofControl1 roofControl2 shift kickerElev mass maxDispl elasticEnergy
0.442714 0.267712 0.486389 0.38003 0.410253 0.464594 0.003754 0.061066 0.981222 2462.655924 4.79629 0.991459
0.450947 0.14558 0.857953 0.597543 0.633897 -0.152113 -0.246263 1.488143 0.780079 7054.781393 5.64406 0.794293
0.6604 0.123978 0.911252 0.568878 0.963737 0.425992 -0.229886 0.164154 0.260195 2577.097383 4.918229 0.776012
0.64518 0.542914 0.492775 0.185951 0.512323 -0.010762 -0.469425 0.832508 0.10715 4552.452419 6.649139 0.885479
0.640275 0.597236 0.690896 0.471902 0.477515 -0.930315 -0.06491 1.146241 0.309124 2356.392964 7.150339 1.50546
0.874998 0.469063 0.962242 0.936847 0.351145 0.548384 -0.120096 0.806063 0.85829 3836.566554 5.561803 0.891919
0.15222 0.33533 0.827561 0.405568 0.619764 -0.733428 -0.136269 1.47706 0.841102 7506.796558 4.508032 0.761059
0.343061 0.628898 0.825754 0.672797 0.448835 -0.150899 0.025987 0.83061 0.5737 3131.214469 8.190587 0.893048
0.617106 0.870545 0.667531 0.116452 0.513169 0.85291 -0.417937 0.838274 0.916188 3976.843992 6.267888 1.118041
0.72919 0.998323 0.158087 0.924945 0.922679 -0.545333 0.158437 0.598103 0.136414 3288.291916 5.380549 0.980581
0.688527 0.174987 0.640632 0.696978 0.320389 0.253875 -0.134388 1.419432 0.967995 5519.341981 8.091214 1.067616
0.957064 0.861492 0.621165 0.382914 0.558989 0.826595 -0.495529 1.033769 0.440297 3325.646989 5.986093 1.157976
0.441907 0.305735 0.670199 0.255815 0.657841 0.92064 0.182368 1.433606 0.556167 3767.771594 8.979194 1.530634
0.531998 0.334548 0.627226 0.816211 0.91872 0.34512 -0.015029 0.5035 0.858879 2861.975951 5.017907 0.559422
0.872113 0.568646 0.440452 0.942118 0.691169 0.564121 -0.05824 0.786304 0.00086 3252.840484 6.013695 0.877694
0.857153 0.716924 0.932964 0.794665 0.605221 0.607032 0.464588 0.800964 0.74674 3010.689242 5.638864 0.896878
0.364101 0.302348 0.374832 0.492641 0.242364 0.898188 0.246847 1.139852 0.820098 3689.091142 7.708291 1.257612
0.270573 0.767001 0.754216 0.145979 0.694592 0.48108 0.423971 0.774037 0.631066 2887.292585 8.499146 1.110733
0.687429 0.976312 0.989395 0.268058 0.257123 -0.891601 0.482267 0.116218 0.320663 2419.0229 2.604884 0.830812
0.101561 0.667493 0.745382 0.947705 0.876284 0.981972 0.222987 1.380509 0.024128 13313.264561 2.736905 0.341989
0.945832 0.527964 0.704594 0.801906 0.482887 -0.848382 -0.290262 0.920747 0.860205 2657.965152 5.965133 1.248454
0.393196 0.506725 0.111709 0.47615 0.155514 -0.39855 0.462703 1.117388 0.401693 3786.727365 7.520136 1.326047
0.608635 0.171576 0.930272 0.345038 0.762534 -0.190912 0.298461 0.089622 0.014032 2576.22892 4.643155 0.879814
0.398443 0.405466 0.487781 0.377778 0.280605 0.223022 -0.02595 0.921752 0.164821 5125.55162 7.049313 0.763971
0.595424 0.108026 0.481418 0.545655 0.29487 -0.301937 -0.013558 1.332853 0.212824 4929.055224 10.188363 1.443514
0.860012 0.304016 0.315553 0.887402 0.544396 0.804758 0.045263 0.692646 0.293359 2872.007676 6.87908 1.062938
0.346806 0.145513 0.167845 0.631321 0.882261 -0.423192 0.364579 0.531474 0.439594 3414.735435 7.331005 1.041803
0.513916 0.232509 0.455065 0.190282 0.573196 -0.655126 -0.411181 0.912727 0.520761 2832.312191 9.499047 1.644965
0.262788 0.404442 0.47907 0.923259 0.1097 -0.558102 -0.430965 0.967243 0.895238 3479.434995 7.711351 1.439192
0.494968 0.478013 0.118767 0.417053 0.764424 -0.408803 0.110783 0.68717 0.01029 3654.559444 6.77084 1.105964
0.668372 0.946906 0.981917 0.786134 0.359253 0.819966 -0.039332 1.346491 0.4871 4294.808417 5.845133 1.067267
0.523186 0.594596 0.75274 0.387224 0.825277 0.916796 -0.006569 0.360794 0.615945 2358.761984 4.637767 0.915645
0.83235 0.450885 0.417798 0.338397 0.275091 0.410274 0.027841 0.454817 0.689172 3083.309139 6.289021 0.854892
0.213298 0.95227 0.241398 0.114714 0.790125 0.821576 0.15452 0.272073 0.195559 2330.920565 8.594106 1.042344
0.723525 0.911701 0.928642 0.420083 0.67402 0.962616 -0.072179 1.394326 0.254263 3659.114932 7.373754 1.342439
0.140715 0.525872 0.234234 0.262674 0.273321 -0.933685 0.472629 1.419927 0.953006 10155.128078 3.716381 0.630892
0.999684 0.544187 0.786755 0.983948 0.207341 -0.443072 0.350777 0.376425 0.718229 3245.810454 3.782093 0.912449
0.845331 0.390359 0.888644 0.441971 0.689915 -0.745933 0.108628 0.565317 0.805205 2143.32399 5.741266 1.332463
0.254749 0.880361 0.742844 0.405975 0.928156 0.042324 0.107504 1.124936 0.350988 4200.564249 5.610289 0.690169
0.294478 0.310135 0.316903 0.709909 0.522989 0.723145 0.11365 0.353377 0.168604 2520.333901 5.555674 0.933724
0.865846 0.275616 0.767824 0.971082 0.567068 -0.414943 0.213351 0.852208 0.963736 3795.773484 5.981007 1.066205
0.599062 0.472032 0.720886 0.77764 0.688095 0.615248 -0.028668 0.392479 0.343744 2837.390778 4.6274 0.819866
0.818186 0.559461 0.378315 0.161653 0.679287 -0.308576 -0.397726 0.378691 0.491612 3453.36665 5.338516 0.919323
0.48393 0.561633 0.566282 0.447757 0.62064 0.322395 -0.115533 0.211386 0.165677 2762.637907 5.352848 0.833101
0.945741 0.556795 0.462633 0.483426 0.676016 0.170576 -0.349497 0.768643 0.334042 4202.252858 6.066084 0.770018
0.410028 0.956405 0.93653 0.316458 0.607158 -0.525531 0.482567 0.218237 0.774171 2632.414762 4.121786 1.134868
0.70963 0.931558 0.914967 0.356573 0.480468 0.782365 -0.160277 1.333755 0.779469 4264.270951 6.571623 1.201657
0.377304 0.189168 0.632216 0.949399 0.126296 0.123871 -0.203714 1.302577 0.401736 5935.391954 8.548908 1.071926
0.122568 0.515557 0.919057 0.16114 0.999073 -0.053506 -0.321429 0.584697 0.917251 4598.010036 4.877473 0.484968
0.590813 0.766991 0.132623 0.423844 0.64951 0.669246 -0.205139 0.87784 0.355777 3173.804586 6.424759 1.018044
0.527227 0.514956 0.856136 0.250477 0.858435 0.796703 0.470666 0.967367 0.367169 3589.632213 7.065951 1.077516
0.424359 0.658672 0.72101 0.221757 0.859504 0.059501 -0.328243 0.552529 0.76936 3505.261771 5.307754 0.598973
0.973496 0.794999 0.18404 0.979298 0.459822 0.391232 -0.247124 0.54272 0.593181 3539.207069 5.713017 0.86561
0.669155 0.292897 0.943447 0.254245 0.944164 -0.594761 -0.112455 0.805158 0.130585 4972.17395 6.637897 1.019615
0.929335 0.633925 0.515051 0.357765 0.133759 0.498647 0.47985 0.615543 0.022645 2879.981391 8.164446 1.209321
0.396394 0.654638 0.466716 0.708163 0.724373 0.432239 -0.442277 1.086218 0.618449 3574.115082 6.749981 1.064318
0.330774 0.736407 0.117874 0.966794 0.750627 -0.8329 -0.114521 0.020483 0.785539 1750.877757 3.65082 1.213488
0.78034 0.11469 0.255879 0.935347 0.781647 -0.660924 -0.058918 0.271411 0.3975 2573.751369 5.914066 1.177896
0.922696 0.336166 0.666928 0.416961 0.956516 -0.414827 0.067563 0.408203 0.070618 3489.886207 4.929755 0.905927
0.356517 0.541285 0.694671 0.67931 0.409089 0.353508 0.47479 1.226839 0.97773 5118.500459 5.871596 0.824618
0.598314 0.485061 0.622535 0.186167 0.537652 0.534486 -0.24768 1.162649 0.925185 4144.042476 7.963174 1.275639
0.431011 0.268772 0.37528 0.651894 0.473651 -0.021286 -0.060792 0.271857 0.641065 1521.610174 4.232241 0.464953
0.387063 0.484376 0.915644 0.146113 0.351146 0.617899 0.06451 1.396744 0.753453 5548.412466 8.144753 1.30778
0.317834 0.145051 0.443523 0.103598 0.16087 0.967608 0.276746 0.077583 0.072935 2248.560826 5.526258 1.127564
0.147078 0.477783 0.898861 0.925428 0.543335 0.271408 -0.014904 0.808824 0.484888 5045.369219 5.509277 0.567083
0.999269 0.403691 0.543302 0.642519 0.736132 -0.065516 -0.326378 0.097465 0.663753 3191.651367 2.717092 0.511775
0.316304 0.57246 0.588117 0.573223 0.106002 -0.520506 0.472517 0.714479 0.88606 3450.04307 4.215125 0.869351
0.94896 0.137763 0.788568 0.328562 0.494438 0.984253 -0.085169 1.473865 0.638472 4288.897088 8.275856 1.50144
0.884205 0.216333 0.657745 0.203947 0.992528 -0.476936 -0.146052 0.236308 0.568072 3159.004572 4.731777 0.954858
0.208359 0.852524 0.962602 0.852311 0.21847 0.822269 -0.152347 1.323813 0.31709 7255.862748 4.287784 0.676007
0.757709 0.18777 0.978123 0.427242 0.596399 0.996505 0.291385 0.943313 0.041859 3972.309008 6.944409 1.032247
0.845651 0.410532 0.707884 0.559959 0.802537 0.797165 0.477993 0.007078 0.189171 1840.685828 4.356675 1.186712
0.824363 0.794376 0.192028 0.246872 0.804579 0.045597 -0.366651 0.722173 0.209427 4618.760471 5.688979 0.660149
0.859549 0.951231 0.427641 0.367634 0.659196 0.169552 0.148055 1.328522 0.2832 4664.193721 6.258356 0.77236
0.274532 0.635997 0.500942 0.177753 0.527345 -0.648051 0.115423 0.305514 0.694629 2264.20808 5.525193 1.352132
0.358659 0.265596 0.596754 0.615899 0.543824 -0.755483 0.043118 0.662745 0.540061 2285.707552 6.433619 1.322629
0.111217 0.642043 0.469456 0.537827 0.310824 0.120979 0.324924 0.334717 0.440095 3369.371591 5.046326 0.573575
0.105345 0.86156 0.704576 0.939254 0.111367 0.665102 -0.20799 0.642014 0.167849 7106.98366 3.813139 0.430274
0.749631 0.98151 0.921899 0.669231 0.734174 0.357639 0.156567 1.386065 0.200614 5113.49673 6.399266 0.830954
0.439761 0.30602 0.803153 0.137737 0.480359 -0.425955 -0.038141 1.316929 0.792129 4511.799651 9.732685 1.587507
0.155819 0.268129 0.562856 0.609223 0.764152 0.641247 0.147032 0.664561 0.190481 3419.950101 6.240762 0.760266
0.675347 0.637443 0.574143 0.958549 0.653947 -0.276206 -0.420734 1.40128 0.50381 5266.244936 5.564452 0.877737
0.123908 0.932765 0.9454 0.540447 0.73071 0.2583 0.322068 0.903431 0.329262 8233.328654 3.413438 0.341267
0.460947 0.322493 0.465311 0.176196 0.891558 -0.458989 0.232176 1.355221 0.274 5028.333907 7.286548 1.221263
0.182901 0.397936 0.145502 0.935944 0.309319 0.642907 0.338815 0.025598 0.09492 2117.589193 5.374305 1.191366
0.584774 0.878869 0.655337 0.255501 0.278268 0.662703 -0.191878 0.772136 0.721946 3490.791432 6.463838 1.074482
0.172362 0.480378 0.783841 0.500313 0.13984 -0.863031 -0.356434 0.633241 0.346386 3456.289885 5.388477 0.994297
0.502435 0.675892 0.670057 0.299911 0.606083 0.218417 0.157982 0.424818 0.959746 2289.868947 6.554073 0.666164
0.907942 0.869587 0.540894 0.702032 0.149593 0.694341 -0.452715 0.852486 0.423744 3608.92217 4.937722 0.968702
0.14974 0.138672 0.678938 0.372752 0.567473 -0.120334 -0.46439 0.529253 0.291772 4452.73437 6.504531 0.829319
0.70942 0.654763 0.165316 0.144438 0.928379 -0.701325 -0.370419 1.248233 0.399151 7191.497085 5.189584 0.862363
0.637317 0.533946 0.464299 0.5755 0.694464 0.840791 -0.384674 0.159776 0.02432 2155.140886 3.786653 0.958035
0.515675 0.539356 0.704335 0.86989 0.897661 -0.992398 -0.372871 0.023311 0.833373 1694.832318 3.818846 1.224877
0.867802 0.484082 0.843881 0.563892 0.964373 0.012559 -0.185084 0.843446 0.469909 3807.670063 4.785741 0.478908
0.200669 0.430423 0.145712 0.414176 0.326953 0.228388 -0.28928 1.249654 0.575163 4887.324715 9.662742 1.281566
0.144621 0.785132 0.731374 0.888979 0.294355 -0.92652 0.265187 0.819542 0.338588 7310.024 2.808027 0.421705
0.103806 0.843822 0.236783 0.496573 0.559197 -0.299879 0.185601 1.368718 0.043025 11304.331897 3.299382 0.419095
0.142414 0.702179 0.690529 0.532107 0.996297 0.456352 -0.336143 1.274844 0.536807 8665.181366 3.373786 0.430343
0.39594 0.114815 0.52477 0.425634 0.398133 0.104661 0.063596 0.362754 0.70989 2212.950446 6.658596 0.508977
0.502336 0.266273 0.558834 0.709852 0.415277 -0.299689 -0.461301 0.550685 0.029419 3481.088393 5.345812 0.981194
0.165932 0.425464 0.552492 0.199957 0.278971 -0.344989 -0.496635 0.561551 0.485815 3411.78178 7.214384 1.228173
0.793352 0.8354 0.42957 0.59647 0.886336 0.296289 -0.286208 0.156106 0.388323 2647.179689 4.019988 0.663619
0.926633 0.772027 0.216374 0.219397 0.599599 0.01309 0.156399 0.957084 0.298735 4068.907437 6.458743 0.733312
0.220935 0.33896 0.982894 0.746398 0.78649 -0.217675 0.326307 0.643688 0.30286 4094.907009 5.544287 0.830053
0.452474 0.209417 0.192916 0.384972 0.928185 -0.408936 -0.467211 1.337465 0.299103 5589.13203 7.346336 1.148567
0.970606 0.116207 0.151347 0.125434 0.534095 -0.358822 0.346607 1.458906 0.929924 8897.249843 7.934879 1.234779
0.985155 0.247595 0.11139 0.368192 0.966357 0.865356 0.002181 0.36685 0.979102 2341.51019 8.139525 1.082355
0.162348 0.992838 0.216175 0.996999 0.313583 -0.493933 -0.299898 0.563334 0.684049 4611.346459 6.099758 0.974673
0.161912 0.152084 0.583885 0.302877 0.864811 -0.235404 -0.398236 0.89732 0.640589 5338.538849 6.436912 0.798472
0.96254 0.804648 0.832314 0.949897 0.23147 0.131257 0.237796 0.137997 0.832913 2883.51657 3.122423 0.533067
0.798924 0.680257 0.763832 0.814408 0.777118 0.214821 0.208259 1.060532 0.450574 3601.855353 5.886405 0.648248
0.413287 0.464755 0.670283 0.753331 0.95858 -0.073491 0.004687 0.999212 0.002696 2887.519989 5.723419 0.608692
0.318678 0.175251 0.816986 0.367455 0.240304 0.039818 0.494051 0.739952 0.210931 4474.450414 6.334853 0.83983
0.449452 0.310354 0.947125 0.292756 0.337525 0.626835 -0.386532 0.457685 0.98751 2829.357813 6.294616 1.161842
0.727109 0.612801 0.417512 0.335684 0.497691 -0.943388 0.32625 0.222291 0.039818 1939.344402 3.298754 0.980683
0.908318 0.39553 0.398644 0.857208 0.793168 0.268401 0.379811 0.037842 0.533503 1955.752357 3.75704 0.720126
0.987072 0.349738 0.317258 0.221217 0.330612 -0.121908 -0.311724 0.951473 0.282214 4511.092825 7.734062 1.030692
0.52774 0.884 0.280102 0.981527 0.115882 0.324672 0.138249 0.120638 0.347933 2126.637732 6.643074 1.112056
0.438919 0.615279 0.668759 0.527545 0.74392 0.789284 -0.350294 0.756965 0.17932 2878.947779 5.314873 0.971548
0.515458 0.434369 0.201565 0.331062 0.27488 0.143344 0.090732 0.920254 0.686704 5106.131452 5.945353 0.591908
0.812706 0.996797 0.342087 0.897466 0.568714 -0.681331 -0.276068 1.198609 0.623817 3620.883901 6.376777 1.21116
0.288723 0.13573 0.71239 0.22656 0.353279 -0.543725 -0.003326 0.294872 0.351029 2740.830053 6.599655 1.285864
0.510573 0.242921 0.821982 0.884379 0.40948 -0.994121 -0.286767 0.148793 0.8822 1660.221536 4.606152 1.339484
0.122092 0.886115 0.202911 0.526563 0.670449 0.902415 -0.128854 0.150685 0.643795 2115.428849 5.90064 0.966595
0.341935 0.74373 0.193196 0.460587 0.976777 0.325619 0.20311 0.543998 0.300958 2554.129692 6.413063 0.665292
0.262378 0.653252 0.856877 0.476234 0.415545 -0.138226 0.415604 0.705928 0.03856 4876.326246 4.817005 0.774954
0.512721 0.187987 0.102964 0.774177 0.124861 0.615336 -0.474784 0.995767 0.084297 12032.730364 3.810432 0.447636
0.1225 0.193125 0.404706 0.349525 0.646269 -0.707537 0.423684 0.270376 0.260727 2057.372399 6.189482 1.174239
0.871852 0.853666 0.27367 0.640348 0.591838 -0.961804 -0.026302 0.196596 0.770102 1660.637408 4.03702 1.278879
0.937106 0.391426 0.928887 0.865334 0.403106 -0.356643 -0.349027 0.054206 0.524078 2928.259126 4.042831 1.060974
0.241858 0.978204 0.374093 0.427461 0.306364 -0.507105 -0.081692 0.823466 0.762662 3816.969525 7.613999 1.320748
0.136943 0.311949 0.1715 0.472623 0.976882 0.462336 0.024195 0.817356 0.773954 4924.656376 5.850988 0.586242
0.587533 0.161687 0.78325 0.959923 0.325632 0.493327 -0.483001 0.707365 0.634668 3537.288737 6.611177 1.069615
0.594858 0.29386 0.201135 0.814319 0.23312 0.388271 -0.094114 0.404838 0.515231 3084.93311 6.734076 0.913756
0.12777 0.397056 0.878489 0.625863 0.927448 0.430246 0.144183 0.372503 0.414114 2802.906786 6.347703 0.681826
0.400954 0.611048 0.830363 0.428853 0.959422 -0.880549 -0.324804 1.049037 0.306002 2408.721538 8.217525 1.553003
0.237643 0.459988 0.30165 0.336414 0.496254 -0.573267 -0.49435 1.472474 0.639601 5055.309566 7.617584 1.3827
0.821168 0.841918 0.66892 0.66631 0.27939 -0.960193 -0.289385 0.219059 0.689885 1840.034208 4.509979 1.351889
0.56239 0.41718 0.841519 0.500257 0.508911 0.190213 0.084622 1.20614 0.713914 5036.458119 5.817879 0.662872
0.537959 0.554204 0.852122 0.43292 0.200152 0.145311 -0.194083 0.865733 0.443673 5261.375436 7.050324 0.811203
0.862197 0.104033 0.465134 0.437312 0.243426 0.519949 -0.38686 1.447253 0.596552 4598.86999 10.232378 1.750432
0.6806 0.429721 0.833613 0.890364 0.862355 0.815578 -0.130427 0.960771 0.059632 2929.824018 5.713958 0.958262
0.733615 0.679673 0.128944 0.115257 0.714616 0.983823 -0.369492 1.013892 0.530955 8287.843916 4.800535 0.665224
0.510272 0.457294 0.964791 0.448542 0.508285 0.55972 0.139783 1.366441 0.969348 4218.886906 8.230691 1.264471
0.760499 0.828857 0.23115 0.594275 0.902357 0.721626 -0.227056 0.441557 0.786154 2620.029605 4.837686 0.856274
0.415093 0.496688 0.961708 0.469516 0.56746 0.291678 0.18887 0.152178 0.266902 1718.734284 6.081453 0.86107
0.596208 0.697809 0.727692 0.219595 0.758122 -0.585052 0.141126 0.767945 0.948673 2880.084852 6.489864 1.311854
0.159564 0.328832 0.490355 0.515973 0.715903 0.380405 0.184865 1.048486 0.294738 5314.804592 5.860341 0.667397
0.56 0.399254 0.35289 0.828555 0.752011 -0.004839 -0.017819 1.134756 0.551376 3840.796036 5.025864 0.608863
0.892032 0.943938 0.563706 0.906502 0.287631 0.933312 -0.134356 1.152868 0.277997 3656.705333 5.326332 1.007907
0.894626 0.939723 0.11213 0.488367 0.698615 0.387635 0.262792 0.780748 0.487435 3203.493463 6.934706 0.831762
0.437225 0.881564 0.575535 0.534286 0.328327 -0.84693 -0.355036 1.288396 0.689105 2949.564533 7.741384 1.56221
0.971047 0.166951 0.890523 0.600981 0.131995 -0.772948 0.279805 0.11259 0.743888 2356.165855 2.858744 0.919193
0.199399 0.932351 0.506405 0.699009 0.965404 -0.878618 -0.077628 1.333864 0.77773 7764.130475 3.280211 0.54907
0.651339 0.9398 0.222304 0.707077 0.497562 -0.161534 0.088704 1.279863 0.330593 4622.367211 8.223725 1.007824
0.604951 0.325254 0.253493 0.284899 0.560558 0.230273 -0.453407 0.069977 0.681652 3392.836709 3.926355 0.816159
0.226329 0.271053 0.259809 0.480627 0.638167 0.641123 -0.487821 0.930091 0.243329 3149.165455 8.375978 1.260574
0.412686 0.400394 0.257354 0.226897 0.230636 -0.133535 0.352567 0.926843 0.500315 4702.215979 7.107761 1.047264
0.119573 0.890787 0.166684 0.668469 0.232469 0.819148 -0.44532 1.326702 0.129138 12992.106059 3.175364 0.440296
0.799435 0.28084 0.666645 0.485142 0.286968 -0.177317 0.369677 0.530513 0.472848 3805.655308 4.793512 0.842992
0.112519 0.657269 0.542382 0.710396 0.575735 0.404807 -0.060247 0.048695 0.345194 2284.974272 5.148549 0.958091
0.596609 0.729057 0.728359 0.849836 0.347266 -0.377107 0.175072 1.091734 0.188407 3896.676301 6.805323 1.193593
0.482338 0.489508 0.621499 0.26318 0.572442 0.321468 0.033772 1.493237 0.025514 5013.09077 8.691432 1.186034
0.715263 0.358996 0.28086 0.847993 0.921455 0.559912 0.300624 0.537421 0.493188 2358.48318 6.727125 0.881428
0.416209 0.734248 0.802292 0.639902 0.409366 0.883526 0.2327 0.629085 0.815502 2876.041818 5.200461 0.960363
0.395516 0.195469 0.940301 0.355024 0.293138 0.461819 0.15022 0.439185 0.987404 2813.970442 7.489112 0.949299
0.970255 0.937289 0.682869 0.374426 0.737684 -0.476854 -0.222955 1.311232 0.12162 4314.288258 7.779381 1.297462
0.283966 0.717733 0.855137 0.845966 0.658294 0.280743 0.24792 1.102288 0.317052 3921.176921 7.180314 0.847927
0.718266 0.938193 0.433287 0.689417 0.676462 -0.254128 -0.297902 1.353806 0.908546 5043.262848 6.704745 0.96941
0.997838 0.832567 0.571919 0.931503 0.176157 -0.982873 -0.350353 0.305407 0.669288 1824.41603 4.486698 1.292035
0.256937 0.981734 0.25779 0.281548 0.397095 0.077768 0.217965 0.987548 0.329879 4828.229616 6.920387 0.826311
0.694113 0.217768 0.498984 0.232248 0.416578 -0.867721 0.266151 0.418943 0.01659 2287.913252 5.050324 1.029956
0.54562 0.73538 0.699441 0.407824 0.879725 0.661906 -0.207724 0.860272 0.854164 3229.335927 5.581348 0.885442
0.18547 0.221034 0.660312 0.64228 0.904466 -0.760337 0.432959 0.768635 0.190139 3194.471626 6.133505 0.973686
0.727809 0.17296 0.368386 0.814552 0.480766 0.487718 -0.487538 0.207888 0.900385 2573.866256 4.969941 1.058071
0.119458 0.877654 0.286235 0.863477 0.543228 0.634132 -0.37098 0.624009 0.215264 6617.908731 3.87956 0.433108
0.999382 0.145686 0.65984 0.844329 0.996413 0.073338 0.28647 0.899459 0.354239 3567.891328 5.766808 0.657225
0.135291 0.932865 0.109454 0.19518 0.294094 0.373008 -0.138523 0.680978 0.585261 5860.450848 7.015064 0.678683
0.839744 0.311859 0.113222 0.461355 0.480466 0.93136 0.028881 0.450487 0.972485 2540.331258 6.890132 1.041185
0.965557 0.831443 0.581489 0.298673 0.66884 0.688827 0.497454 1.066625 0.865411 3298.248385 7.377128 1.213896
0.201329 0.491528 0.734925 0.59797 0.401422 -0.16775 0.004978 0.799398 0.80003 3085.072808 9.321251 1.019293
0.921306 0.36553 0.882315 0.972716 0.128436 -0.703335 0.165527 0.305316 0.926876 2880.42084 3.415444 0.931044
0.481144 0.613481 0.76056 0.715661 0.655901 0.122723 0.364481 1.207255 0.844498 4657.914545 4.852894 0.641818
